0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.077914,0.13876,0.13488,0.16844,0.11923,0.086655,0.079667,0.1003,0.090973,0.12454,0.14528,0.069291
0.059992,0.17013,0.14727,0.22763,0.12378,0.068791,0.061812,0.099327,0.085459,0.13978,0.19985,0.045224
0.046264,0.19366,0.14013,0.26392,0.11758,0.050522,0.047515,0.098006,0.082638,0.1452,0.25476,0.028448
0.036115,0.21341,0.12421,0.27991,0.10676,0.034939,0.036651,0.096962,0.081799,0.14343,0.29972,0.017623
0.028672,0.23313,0.1072,0.284,0.095329,0.023211,0.028542,0.096353,0.082275,0.13767,0.32948,0.0109
0.023163,0.2548,0.092195,0.28277,0.084962,0.015076,0.022481,0.096074,0.083508,0.13028,0.34485,0.0067764
0.019007,0.27895,0.079788,0.2796,0.07604,0.0096977,0.017894,0.095932,0.085078,0.12263,0.34962,0.0042455
0.015804,0.30521,0.069638,0.27571,0.068433,0.0062271,0.014366,0.095759,0.086703,0.1154,0.3477,0.0026826
0.013284,0.33289,0.061261,0.27138,0.061906,0.0040073,0.01161,0.095442,0.088212,0.10885,0.34193,0.0017062
0.011266,0.36109,0.054213,0.26643,0.056227,0.0025923,0.0094287,0.094921,0.089529,0.10305,0.33412,0.0010932
0.0096272,0.38901,0.048192,0.26079,0.05124,0.0016863,0.0076867,0.09419,0.090635,0.097966,0.32534,0.00070439
0.0082815,0.41602,0.042988,0.25447,0.04683,0.0011047,0.0062866,0.093269,0.09155,0.09355,0.31619,0.00045673
0.0071666,0.44169,0.038457,0.24761,0.04292,0.00072889,0.0051565,0.092196,0.092306,0.089727,0.30701,0.00029787
0.0062358,0.46576,0.034498,0.2404,0.03945,0.0004844,0.0042414,0.091011,0.09294,0.086427,0.29803,0.00019534
0.0054537,0.48808,0.031029,0.23305,0.03637,0.00032453,0.0034987,0.089753,0.093486,0.083585,0.28934,0.0001289
0.0047924,0.50867,0.027986,0.22573,0.033637,0.00021891,0.0028943,0.088458,0.093971,0.081142,0.28103,8.5458e-05
0.0042301,0.52754,0.025311,0.21859,0.031212,0.00014891,0.0024014,0.087152,0.094413,0.079046,0.27313,5.7026e-05
0.0037494,0.5448,0.022957,0.21175,0.029059,0.00010193,0.0019982,0.085857,0.094828,0.077251,0.26567,3.8201e-05
0.0033362,0.56054,0.020881,0.20527,0.027145,7.0274e-05,0.0016676,0.084588,0.095223,0.075718,0.25864,2.5716e-05
0.0029793,0.57486,0.019044,0.19919,0.02544,4.8876e-05,0.0013956,0.083355,0.095602,0.074411,0.25206,1.7446e-05
0.0026695,0.58794,0.017418,0.19358,0.02392,3.4059e-05,0.0011713,0.082169,0.095974,0.073301,0.24589,1.1672e-05
0.0023993,0.59979,0.015971,0.18838,0.022559,2.4232e-05,0.00098571,0.08103,0.096332,0.072362,0.24014,8.3271e-06
0.0021625,0.61053,0.01468,0.1836,0.021338,1.7556e-05,0.0008317,0.079941,0.096678,0.071571,0.23477,6.3253e-06
0.0019544,0.62046,0.013528,0.1793,0.020245,1.1812e-05,0.00070352,0.078913,0.097021,0.070909,0.22977,4.0984e-06
0.0017706,0.62946,0.012495,0.17539,0.019258,8.217e-06,0.00059652,0.077936,0.097352,0.070358,0.22512,2.7235e-06
0.0016075,0.63742,0.01156,0.17177,0.018361,7.6297e-06,0.00050696,0.077002,0.09766,0.069903,0.2208,2.4924e-06
0.0014624,0.64457,0.010715,0.16848,0.017545,8.0036e-06,0.0004318,0.076116,0.097952,0.069531,0.21678,2.6301e-06
0.001333,0.65137,0.0099552,0.16563,0.01681,5.9771e-06,0.0003686,0.075292,0.098245,0.069234,0.21306,1.8825e-06
0.0012173,0.65763,0.0092662,0.16309,0.016141,4.131e-06,0.00031528,0.074517,0.098528,0.068999,0.2096,1.2136e-06
0.0011132,0.66309,0.0086354,0.16077,0.015524,3.3685e-06,0.00027016,0.073779,0.098786,0.068817,0.20639,9.8839e-07
0.0010195,0.66787,0.0080567,0.15865,0.014955,3.329e-06,0.0002319,0.073077,0.099023,0.06868,0.20341,1.053e-06
0.00093493,0.67238,0.0075293,0.15683,0.014434,2.8067e-06,0.00019943,0.072423,0.099255,0.068585,0.20065,8.8907e-07
0.00085856,0.67671,0.0070479,0.15529,0.013957,1.9753e-06,0.0001718,0.071817,0.099485,0.068524,0.19809,5.7495e-07
0.00078927,0.6805,0.0066034,0.15392,0.013514,1.4847e-06,0.00014821,0.071241,0.099696,0.068491,0.19572,4.137e-07
0.00072625,0.68371,0.0061913,0.15266,0.013099,1.3324e-06,0.00012804,0.070692,0.099882,0.068481,0.19352,4.0852e-07
0.00066888,0.6866,0.0058103,0.15158,0.012712,1.2345e-06,0.00011077,0.070176,0.10006,0.06849,0.19148,4.1407e-07
0.00061668,0.68952,0.0054604,0.15073,0.012356,9.0504e-07,9.5972e-05,0.069701,0.10024,0.068519,0.18961,2.8479e-07
