0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.082804,0.13907,0.13614,0.17029,0.12028,0.088163,0.080183,0.10027,0.091251,0.12535,0.11972,0.069627
0.068508,0.17092,0.15204,0.23691,0.12762,0.073619,0.063277,0.099096,0.086169,0.14307,0.14676,0.04595
0.057486,0.19389,0.14855,0.28545,0.1246,0.058499,0.04985,0.097314,0.083684,0.15203,0.17891,0.029261
0.049475,0.2112,0.13468,0.31484,0.11625,0.044548,0.039592,0.095599,0.083101,0.1539,0.21219,0.018305
0.04384,0.22647,0.11784,0.3303,0.10617,0.032735,0.031794,0.094236,0.083834,0.15118,0.24226,0.011377
0.039931,0.24211,0.10178,0.33736,0.096219,0.023378,0.025806,0.093261,0.085394,0.14602,0.26602,0.0070649
0.037206,0.25916,0.087766,0.33981,0.087092,0.016347,0.021132,0.092567,0.087389,0.13988,0.28247,0.0043982
0.035276,0.27797,0.075973,0.33992,0.078988,0.01127,0.017431,0.092033,0.089526,0.13363,0.29216,0.0027475
0.033864,0.29836,0.06614,0.33881,0.071862,0.0077029,0.014461,0.091543,0.091601,0.12771,0.29647,0.0017215
0.032785,0.31987,0.057895,0.33681,0.065581,0.0052427,0.01205,0.091012,0.093492,0.12233,0.29687,0.0010834
0.031917,0.34197,0.050922,0.33405,0.060022,0.0035628,0.010076,0.090392,0.095141,0.11754,0.29461,0.00068359
0.031182,0.36413,0.044961,0.33051,0.055073,0.0024235,0.0084487,0.089662,0.096535,0.11334,0.29063,0.00043312
0.030532,0.38591,0.039823,0.32624,0.050651,0.0016523,0.0071015,0.088823,0.097692,0.10969,0.28558,0.00027538
0.029938,0.40696,0.035367,0.32132,0.046692,0.0011301,0.0059822,0.087889,0.098643,0.10652,0.27992,0.00017564
0.02938,0.42706,0.031484,0.31588,0.043144,0.00077639,0.0050498,0.086882,0.099426,0.10379,0.27395,0.0001126
0.02885,0.44607,0.028091,0.3101,0.039962,0.00053565,0.0042715,0.085824,0.10008,0.10144,0.26788,7.2384e-05
0.028339,0.46389,0.025118,0.30413,0.037108,0.00037154,0.0036207,0.084736,0.10062,0.099421,0.26184,4.6777e-05
0.027844,0.48052,0.022508,0.2981,0.034549,0.00025893,0.0030754,0.083636,0.10109,0.097689,0.25593,3.0317e-05
0.027364,0.49596,0.020212,0.29214,0.032251,0.00018141,0.0026176,0.08254,0.1015,0.096206,0.2502,1.973e-05
0.026896,0.51024,0.018189,0.28634,0.030186,0.00012779,0.0022326,0.081458,0.10186,0.094936,0.24472,1.2893e-05
0.02644,0.52344,0.016402,0.28078,0.028329,9.0332e-05,0.0019081,0.080402,0.10219,0.09385,0.23948,8.4326e-06
0.025994,0.53556,0.014819,0.27547,0.026653,6.4318e-05,0.001634,0.079376,0.10249,0.092921,0.23452,5.8676e-06
0.025558,0.54673,0.013416,0.27049,0.02514,4.5952e-05,0.0014021,0.078386,0.10277,0.092127,0.22983,3.8656e-06
0.025134,0.557,0.012169,0.26584,0.023771,3.301e-05,0.0012054,0.077436,0.10303,0.091447,0.22542,2.5024e-06
0.024718,0.56635,0.011056,0.26148,0.022527,2.4038e-05,0.0010383,0.076524,0.10327,0.090864,0.22129,2.1587e-06
0.024313,0.57493,0.010062,0.25746,0.021395,1.7464e-05,0.00089591,0.075654,0.10349,0.090364,0.21741,1.7529e-06
0.02392,0.58293,0.0091745,0.25385,0.020366,1.1825e-05,0.00077444,0.074833,0.10371,0.089933,0.2138,1.0731e-06
0.023536,0.59015,0.0083769,0.25049,0.019423,8.6478e-06,0.00067057,0.074049,0.1039,0.08956,0.21042,7.0084e-07
0.023158,0.59654,0.0076567,0.24732,0.018553,8.2726e-06,0.00058153,0.073296,0.10408,0.089234,0.20729,6.473e-07
0.02279,0.6023,0.0070069,0.2444,0.017751,8.6714e-06,0.00050509,0.072581,0.10423,0.088948,0.20437,6.8816e-07
0.022437,0.60786,0.0064241,0.2419,0.017018,6.6588e-06,0.00043947,0.071919,0.10439,0.088697,0.20166,4.8966e-07
0.022095,0.61307,0.0058981,0.23972,0.016343,4.6456e-06,0.00038294,0.071298,0.10455,0.088475,0.19915,3.0029e-07
0.021759,0.61755,0.0054189,0.23762,0.015712,3.687e-06,0.0003341,0.070701,0.10468,0.088272,0.19682,2.2069e-07
0.021429,0.62134,0.0049812,0.23561,0.015119,3.5923e-06,0.00029182,0.070128,0.10478,0.088086,0.19467,2.2749e-07
0.021111,0.62487,0.0045841,0.23384,0.014568,3.351e-06,0.00025523,0.069592,0.10488,0.087914,0.19268,2.1842e-07
0.020808,0.62851,0.0042258,0.23246,0.014061,2.4482e-06,0.00022359,0.069104,0.10499,0.087757,0.19085,1.3956e-07
0.020514,0.63172,0.0038982,0.23119,0.013584,1.8116e-06,0.00019609,0.068641,0.10509,0.087607,0.18915,9.0927e-08
0.020225,0.63435,0.0035971,0.22994,0.013131,1.4766e-06,0.00017213,0.068195,0.10516,0.087463,0.18759,8.2363e-08
0.019945,0.63661,0.003321,0.22877,0.012703,1.2827e-06,0.00015124,0.067771,0.10522,0.087322,0.18616,8.7412e-08
0.019678,0.63899,0.0030702,0.2279,0.012304,9.7904e-07,0.00013306,0.067386,0.10529,0.087188,0.18484,6.2074e-08
0.01942,0.6412,0.0028404,0.22715,0.011927,7.2433e-07,0.00011719,0.067026,0.10536,0.087056,0.18362,3.9088e-08
0.01917,0.643,0.0026287,0.22642,0.011567,5.6331e-07,0.0001033,0.066681,0.1054,0.086925,0.1825,3.1837e-08
0.018926,0.64449,0.0024335,0.22573,0.011223,4.6613e-07,9.1119e-05,0.066353,0.10544,0.086795,0.18148,3.4141e-08
0.018693,0.646,0.0022547,0.2252,0.010899,3.6367e-07,8.0458e-05,0.066051,0.10548,0.086666,0.18054,2.7284e-08
0.01847,0.6475,0.0020906,0.22481,0.010591,2.6683e-07,7.111e-05,0.065773,0.10552,0.086539,0.17968,1.7092e-08
0.018254,0.64874,0.001939,0.22443,0.010296,2.0447e-07,6.2892e-05,0.065508,0.10555,0.086411,0.1789,1.2169e-08
0.018043,0.64968,0.0017987,0.22404,0.010011,1.7313e-07,5.5658e-05,0.065254,0.10556,0.086282,0.17818,1.2148e-08
0.017841,0.65053,0.0016693,0.22371,0.0097381,1.4902e-07,4.929e-05,0.065017,0.10558,0.086153,0.17752,1.2178e-08
0.017649,0.65155,0.0015505,0.22355,0.0094797,1.1047e-07,4.369e-05,0.064804,0.1056,0.086026,0.17692,8.1069e-09
0.017464,0.65249,0.0014408,0.22343,0.0092314,8.08e-08,3.875e-05,0.064605,0.10562,0.085899,0.17637,5.1221e-09
0.017284,0.65312,0.0013388,0.22326,0.0089903,6.5682e-08,3.4385e-05,0.064412,0.10563,0.085771,0.17587,4.0219e-09
0.017109,0.6535,0.0012442,0.22306,0.0087561,6.1169e-08,3.0525e-05,0.064225,0.10562,0.085642,0.17541,4.2357e-09
0.016942,0.65394,0.0011568,0.22293,0.0085316,5.4266e-08,2.7116e-05,0.064054,0.10562,0.085515,0.175,3.9678e-09
0.016785,0.6547,0.0010765,0.22299,0.0083187,3.9935e-08,2.4106e-05,0.063906,0.10564,0.08539,0.17462,2.5736e-09
0.016633,0.65533,0.001002,0.22304,0.0081124,2.9588e-08,2.1441e-05,0.063767,0.10565,0.085267,0.17428,1.6554e-09
0.016484,0.65558,0.00093241,0.22297,0.0079097,2.4492e-08,1.9074e-05,0.063626,0.10564,0.085141,0.17397,1.3756e-09
0.016338,0.65557,0.00086756,0.22283,0.0077115,2.2733e-08,1.6972e-05,0.063487,0.10561,0.085016,0.17369,1.4745e-09
0.016201,0.65581,0.00080779,0.22283,0.0075221,1.9312e-08,1.5112e-05,0.063365,0.10561,0.084893,0.17343,1.2837e-09
0.016072,0.6564,0.0007528,0.223,0.0073421,1.4389e-08,1.3465e-05,0.063265,0.10562,0.084775,0.1732,8.1935e-10
0.015947,0.65677,0.00070152,0.2231,0.0071659,1.0925e-08,1.2001e-05,0.063165,0.10562,0.084657,0.17299,5.6021e-10
0.015823,0.65675,0.0006535,0.22305,0.0069918,8.8749e-09,1.0697e-05,0.063061,0.1056,0.084538,0.17279,5.3115e-10
0.015704,0.65665,0.0006088,0.22299,0.0068223,7.4657e-09,9.5361e-06,0.062961,0.10557,0.084421,0.17262,5.5599e-10
0.015593,0.65697,0.0005677,0.22313,0.0066613,5.7185e-09,8.5079e-06,0.062882,0.10557,0.084309,0.17246,3.8992e-10
