0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.077819,0.13843,0.13541,0.16944,0.11969,0.087524,0.091178,0.10018,0.091014,0.12559,0.13239,0.069576
0.059648,0.16839,0.14927,0.23292,0.12555,0.071639,0.083596,0.098866,0.085496,0.14405,0.1717,0.045873
0.045576,0.18878,0.14358,0.27687,0.12096,0.055306,0.078961,0.096983,0.082571,0.15426,0.21325,0.029231
0.035043,0.20323,0.12824,0.3022,0.1115,0.04079,0.077683,0.095213,0.081573,0.15798,0.25061,0.018348
0.027225,0.21529,0.11085,0.31571,0.10097,0.029131,0.079297,0.093794,0.081898,0.1578,0.279,0.011482
0.021379,0.2269,0.094867,0.32356,0.091108,0.020402,0.083016,0.092694,0.083044,0.15588,0.29703,0.0072079
0.016944,0.23874,0.081263,0.32962,0.082466,0.014161,0.088017,0.091789,0.084621,0.1536,0.30601,0.0045501
0.013526,0.2507,0.069943,0.33573,0.07505,0.0098122,0.093534,0.090945,0.08635,0.15166,0.30841,0.0028911
0.010853,0.26244,0.060536,0.34268,0.068701,0.0068183,0.098953,0.090073,0.088046,0.15035,0.30659,0.0018449
0.0087395,0.27348,0.052618,0.35042,0.063199,0.0047627,0.10385,0.089118,0.089601,0.14967,0.30238,0.0011828
0.0070548,0.2835,0.045873,0.35879,0.058371,0.0033466,0.10799,0.088069,0.090965,0.14953,0.29703,0.00075999
0.0057045,0.29226,0.040059,0.36748,0.054075,0.0023661,0.11132,0.086936,0.092124,0.14977,0.29133,0.00048942
0.0046187,0.29967,0.035009,0.37626,0.050213,0.0016824,0.11389,0.085741,0.09309,0.15024,0.28574,0.00031558
0.0037435,0.30576,0.030602,0.38493,0.04671,0.0012024,0.11581,0.084512,0.093886,0.15084,0.28051,0.00020354
0.0030372,0.31059,0.026746,0.39338,0.043514,0.00086344,0.11724,0.083274,0.094537,0.15147,0.27574,0.0001315
0.0024664,0.31428,0.023371,0.40153,0.040583,0.00062236,0.11831,0.08205,0.09507,0.15208,0.27147,8.4866e-05
0.0020047,0.31696,0.020416,0.40936,0.037886,0.00045031,0.11913,0.080856,0.095509,0.15264,0.26768,5.4872e-05
0.0016308,0.31875,0.01783,0.41686,0.035398,0.00032685,0.11981,0.079703,0.095872,0.15314,0.26435,3.5565e-05
0.0013276,0.31978,0.01557,0.42406,0.033098,0.00023777,0.1204,0.0786,0.096176,0.15358,0.26143,2.3063e-05
0.0010817,0.32013,0.013595,0.43098,0.030967,0.00017356,0.12097,0.07755,0.096434,0.15398,0.25886,1.4895e-05
0.00088182,0.3199,0.011869,0.43766,0.02899,0.00012679,0.12156,0.076557,0.096655,0.15436,0.25662,9.3569e-06
0.0007193,0.31917,0.010362,0.44412,0.027153,9.2842e-05,0.12217,0.075619,0.096846,0.15472,0.25465,6.444e-06
0.00058708,0.318,0.0090469,0.45039,0.025443,6.8235e-05,0.12282,0.074736,0.097013,0.15508,0.25293,5.2628e-06
0.00047921,0.31644,0.007898,0.45651,0.02385,5.0205e-05,0.12352,0.073905,0.097162,0.15545,0.25142,3.2248e-06
0.00039125,0.31454,0.0068948,0.4625,0.022364,3.701e-05,0.12428,0.073125,0.097293,0.15584,0.2501,2.135e-06
