3.8926e-06,0.015341,2.8579e-06,0.68613,0.37409,5.2303e-07,0.07637,0.08292,0.099606,0.11631,0.12882,2.0482e-10
3.2869e-06,0.01442,2.3214e-06,0.68611,0.37419,4.283e-07,0.076557,0.082931,0.099573,0.11656,0.12892,2.0612e-10
2.7756e-06,0.013576,1.887e-06,0.68761,0.37494,3.5063e-07,0.076769,0.082981,0.099594,0.11681,0.12904,1.2682e-10
2.3428e-06,0.012776,1.5323e-06,0.68864,0.37546,2.8697e-07,0.076955,0.083019,0.099599,0.11703,0.12915,8.114e-11
1.9761e-06,0.012005,1.2422e-06,0.68843,0.37544,2.3478e-07,0.077095,0.083026,0.099565,0.11722,0.12923,8.0622e-11
1.6666e-06,0.011285,1.0071e-06,0.68861,0.37558,1.9211e-07,0.077234,0.083043,0.099545,0.1174,0.12932,7.1611e-11
1.4058e-06,0.010618,8.1729e-07,0.68958,0.37605,1.5723e-07,0.077384,0.08308,0.099552,0.11758,0.12942,4.4174e-11
1.1853e-06,0.0099837,6.6267e-07,0.69003,0.37629,1.2865e-07,0.077509,0.083103,0.099544,0.11773,0.12951,3.3181e-11
9.9912e-07,0.0093859,5.3709e-07,0.69034,0.37648,1.0527e-07,0.077622,0.083124,0.099532,0.11787,0.12959,2.6662e-11
8.421e-07,0.0088263,4.3531e-07,0.69091,0.37677,8.6124e-08,0.077734,0.08315,0.09953,0.118,0.12967,1.5827e-11
7.0963e-07,0.0082983,3.5272e-07,0.69129,0.37697,7.0462e-08,0.077833,0.083172,0.099522,0.11812,0.12975,1.2176e-11
5.979e-07,0.0078007,2.8575e-07,0.69154,0.37713,5.7652e-08,0.077922,0.083191,0.099512,0.11823,0.12982,1.2206e-11
5.0366e-07,0.0073343,2.3141e-07,0.69198,0.37736,4.7155e-08,0.07801,0.083214,0.099509,0.11833,0.12989,7.6096e-12
4.2419e-07,0.0068955,1.8732e-07,0.69237,0.37758,3.8562e-08,0.078091,0.083236,0.099505,0.11843,0.12996,4.553e-12
3.5727e-07,0.0064815,1.5168e-07,0.69255,0.3777,3.1548e-08,0.078161,0.083253,0.099495,0.11851,0.13001,3.945e-12
3.009e-07,0.0060916,1.2287e-07,0.69266,0.37778,2.582e-08,0.078224,0.083267,0.099484,0.11858,0.13007,4.2126e-12
2.5336e-07,0.0057275,9.9454e-08,0.69313,0.37803,2.1118e-08,0.078292,0.083291,0.099486,0.11866,0.13013,2.8201e-12
2.1327e-07,0.0053861,8.0426e-08,0.69379,0.37836,1.726e-08,0.078362,0.083319,0.099494,0.11873,0.13018,1.6112e-12
1.7952e-07,0.0050624,6.5048e-08,0.69391,0.37845,1.4113e-08,0.078413,0.083333,0.099486,0.11878,0.13023,1.0923e-12
1.5113e-07,0.0047553,5.2655e-08,0.6935,0.37831,1.155e-08,0.078447,0.083333,0.09946,0.11883,0.13026,1.1055e-12
1.2723e-07,0.0044677,4.2646e-08,0.69331,0.37826,9.4558e-09,0.078484,0.083339,0.099443,0.11888,0.13029,1.092e-12
1.071e-07,0.0042015,3.4522e-08,0.69396,0.37858,7.7349e-09,0.07854,0.083366,0.099454,0.11893,0.13034,6.7081e-13
9.014e-08,0.0039498,2.7931e-08,0.69427,0.37874,6.3261e-09,0.078585,0.083384,0.099455,0.11897,0.13037,4.659e-13
7.585e-08,0.0037114,2.2587e-08,0.6942,0.37874,5.1735e-09,0.078616,0.083391,0.099443,0.11901,0.1304,4.4924e-13
6.3828e-08,0.0034888,1.8271e-08,0.69447,0.37888,4.231e-09,0.078655,0.083408,0.099443,0.11905,0.13043,2.9676e-13
5.3707e-08,0.0032794,1.4777e-08,0.6947,0.37901,3.46e-09,0.07869,0.083422,0.099443,0.11908,0.13046,1.9238e-13
4.5188e-08,0.003082,1.1951e-08,0.69475,0.37906,2.8298e-09,0.078718,0.083432,0.099437,0.11911,0.13049,1.8088e-13
3.8018e-08,0.0028967,9.6644e-09,0.69491,0.37915,2.3141e-09,0.078748,0.083444,0.099435,0.11914,0.13051,1.3203e-13
3.1981e-08,0.0027229,7.8117e-09,0.69516,0.37927,1.8917e-09,0.078778,0.083458,0.099436,0.11917,0.13054,7.6389e-14
2.6903e-08,0.002559,6.3157e-09,0.69523,0.37933,1.5468e-09,0.078802,0.083468,0.099432,0.1192,0.13056,5.6547e-14
2.2635e-08,0.0024047,5.109e-09,0.69518,0.37932,1.2655e-09,0.078821,0.083474,0.099424,0.11922,0.13058,6.0678e-14
1.9042e-08,0.00226,4.1321e-09,0.6953,0.37939,1.0351e-09,0.078843,0.083483,0.099422,0.11924,0.1306,4.7839e-14
1.6016e-08,0.0021245,3.3396e-09,0.69561,0.37954,8.4613e-10,0.078869,0.083498,0.099427,0.11926,0.13062,2.7686e-14
1.3471e-08,0.0019967,2.6992e-09,0.69569,0.37959,6.9179e-10,0.078888,0.083506,0.099424,0.11928,0.13064,1.9159e-14
1.1331e-08,0.001876,2.1826e-09,0.69551,0.37953,5.6588e-10,0.078898,0.083508,0.099414,0.11929,0.13065,1.9968e-14
9.5313e-09,0.001763,1.7651e-09,0.69552,0.37954,4.6289e-10,0.078913,0.083513,0.099409,0.11931,0.13066,1.7406e-14
8.0167e-09,0.0016571,1.4271e-09,0.69569,0.37963,3.7852e-10,0.078931,0.083523,0.09941,0.11932,0.13068,1.1174e-14
